Ne	ngen	s_true	init	method	pos_HDI	pos_den	strue	est
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	-0.00321876430665086
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00767913139423453
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00290756249238117
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00261574873812864
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00533325227909654
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00936108227789755
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.0075608604808115
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	-0.000332625883262667
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.0101561602879028
10000	340	0.02	0.1	approxwf	FALSE	TRUE	TRUE	0.0108773731913136
10000	340	0.02	0.1	approxwf	FALSE	TRUE	TRUE	0.0111015960787164
10000	340	0.02	0.1	approxwf	TRUE	TRUE	TRUE	0.0157520429990558
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00804417669648074
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00516596414918146
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00421482874720366
10000	340	0.02	0.1	approxwf	FALSE	TRUE	TRUE	0.0133040154730282
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00365774056459619
10000	340	0.02	0.1	approxwf	FALSE	TRUE	TRUE	0.0131295645995275
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	-0.00375179882417936
10000	340	0.02	0.1	approxwf	TRUE	TRUE	TRUE	0.0211965931214474
10000	340	0.02	0.1	approxwf	TRUE	TRUE	TRUE	0.0289649635034328
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00638315572590685
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00259123073179406
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00520730544462106
10000	340	0.02	0.1	approxwf	FALSE	TRUE	TRUE	0.0117691754755311
10000	340	0.02	0.1	approxwf	TRUE	TRUE	TRUE	0.0157486110475069
10000	340	0.02	0.1	approxwf	TRUE	TRUE	TRUE	0.0153916977498119
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00167185046942061
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00732323693318719
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00803226425837093
10000	340	0.02	0.1	approxwf	FALSE	TRUE	TRUE	0.0110677363854088
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00651042302113732
10000	340	0.02	0.1	approxwf	FALSE	FALSE	FALSE	0.00226716994919759
10000	340	0.02	0.1	approxwf	FALSE	FALSE	TRUE	0.00770573493299817
