Ne	ngen	s_true	init	method	pos_HDI	pos_den	strue	est
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00626857470703459
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00540806159215912
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.000830397824194561
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00417831915857039
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00398235572962026
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0037081624669655
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.0064094416324257
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00563382745614031
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00252533441008173
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00560112806599034
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00526340995189725
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00410783912965078
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00614940747891299
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.0081833304857582
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0035681216591421
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00424182038108196
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00738352837242055
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00237324478562373
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00458446534644557
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00619984234312349
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00365357878766558
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00532692796091124
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00486488562367712
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00521917505354508
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00429004270406867
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	-0.000649864103665636
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00305192184652434
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00567557859702714
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00293217500459851
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00339057767417911
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.005180949703797
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00436531195293082
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00320043826583607
10000	500	0.005	0.1	slattice	TRUE	TRUE	TRUE	0.00446889062155846
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.000858367777026083
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00290511923908808
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00195767201391442
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00359581852578613
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00218961419941111
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.000994283730877951
10000	500	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00435820318081955
