Ne	ngen	s_true	init	method	pos_HDI	pos_den	strue	est
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0126235314919789
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0161839102235534
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0157215760880061
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0180642947175497
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	-0.0236651954938169
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0132556420931141
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	-0.0292399732127722
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	-0.0204820041482805
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	-0.0346324804690864
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0130135634347369
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00844143116375343
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0209258617212198
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0110395883453223
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0204312204084728
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0188779964606353
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	-0.0289182991920621
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00615587015043358
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.00723611923107424
10000	340	0.005	0.1	slattice	FALSE	FALSE	TRUE	0.0199759946636243
